country,metric,unit,date,value,year_month,metric_std
건지,무역수지,천불,2026-01-01,1,2026-01,trade_balance
건지,수출금액,천불,2026-02-01,0,2026-02,export_value
건지,수입금액,천불,2026-02-01,0,2026-02,import_value
건지,무역수지,천불,2026-02-01,0,2026-02,trade_balance
건지,수출금액,천불,2026-03-01,0,2026-03,export_value
건지,수입금액,천불,2026-03-01,0,2026-03,import_value
건지,무역수지,천불,2026-03-01,0,2026-03,trade_balance
건지,수출금액,천불,2026-04-01,10,2026-04,export_value
건지,수입금액,천불,2026-04-01,0,2026-04,import_value
건지,무역수지,천불,2026-04-01,10,2026-04,trade_balance
건지,수출금액,천불,2026-05-01,1,2026-05,export_value
건지,수입금액,천불,2026-05-01,0,2026-05,import_value
건지,무역수지,천불,2026-05-01,0,2026-05,trade_balance
건지,수출금액,천불,2026-06-01,1,2026-06,export_value
건지,수입금액,천불,2026-06-01,0,2026-06,import_value
건지,무역수지,천불,2026-06-01,1,2026-06,trade_balance
건지,수출금액,천불,2026-07-01,0,2026-07,export_value
건지,수입금액,천불,2026-07-01,0,2026-07,import_value
건지,무역수지,천불,2026-07-01,0,2026-07,trade_balance
과델로프,수출금액,천불,2024-01-01,639,2024-01,export_value
과델로프,수입금액,천불,2024-01-01,0,2024-01,import_value
과델로프,무역수지,천불,2024-01-01,639,2024-01,trade_balance
과델로프,수출금액,천불,2024-02-01,415,2024-02,export_value
과델로프,수입금액,천불,2024-02-01,0,2024-02,import_value
과델로프,무역수지,천불,2024-02-01,415,2024-02,trade_balance
과델로프,수출금액,천불,2024-03-01,487,2024-03,export_value
과델로프,수입금액,천불,2024-03-01,36,2024-03,import_value
과델로프,무역수지,천불,2024-03-01,452,2024-03,trade_balance
과델로프,수출금액,천불,2024-04-01,50,2024-04,export_value
과델로프,수입금액,천불,2024-04-01,0,2024-04,import_value
과델로프,무역수지,천불,2024-04-01,50,2024-04,trade_balance
과델로프,수출금액,천불,2024-05-01,974,2024-05,export_value
과델로프,수입금액,천불,2024-05-01,56,2024-05,import_value
과델로프,무역수지,천불,2024-05-01,918,2024-05,trade_balance
과델로프,수출금액,천불,2024-06-01,546,2024-06,export_value
과델로프,수입금액,천불,2024-06-01,0,2024-06,import_value
과델로프,무역수지,천불,2024-06-01,546,2024-06,trade_balance
과델로프,수출금액,천불,2024-07-01,232,2024-07,export_value
과델로프,수입금액,천불,2024-07-01,1,2024-07,import_value
과델로프,무역수지,천불,2024-07-01,230,2024-07,trade_balance
과델로프,수출금액,천불,2024-08-01,594,2024-08,export_value
과델로프,수입금액,천불,2024-08-01,0,2024-08,import_value
과델로프,무역수지,천불,2024-08-01,594,2024-08,trade_balance
과델로프,수출금액,천불,2024-09-01,1683,2024-09,export_value
과델로프,수입금액,천불,2024-09-01,0,2024-09,import_value
과델로프,무역수지,천불,2024-09-01,1683,2024-09,trade_balance
과델로프,수출금액,천불,2024-10-01,3209,2024-10,export_value
과델로프,수입금액,천불,2024-10-01,0,2024-10,import_value
과델로프,무역수지,천불,2024-10-01,3209,2024-10,trade_balance
과델로프,수출금액,천불,2024-11-01,1083,2024-11,export_value
과델로프,수입금액,천불,2024-11-01,1,2024-11,import_value
과델로프,무역수지,천불,2024-11-01,1082,2024-11,trade_balance
과델로프,수출금액,천불,2024-12-01,1543,2024-12,export_value
과델로프,수입금액,천불,2024-12-01,0,2024-12,import_value
과델로프,무역수지,천불,2024-12-01,1543,2024-12,trade_balance
과델로프,수출금액,천불,2025-01-01,1006,2025-01,export_value
과델로프,수입금액,천불,2025-01-01,0,2025-01,import_value
과델로프,무역수지,천불,2025-01-01,1006,2025-01,trade_balance
과델로프,수출금액,천불,2025-02-01,634,2025-02,export_value
과델로프,수입금액,천불,2025-02-01,0,2025-02,import_value
과델로프,무역수지,천불,2025-02-01,634,2025-02,trade_balance
과델로프,수출금액,천불,2025-03-01,1576,2025-03,export_value
과델로프,수입금액,천불,2025-03-01,0,2025-03,import_value
과델로프,무역수지,천불,2025-03-01,1576,2025-03,trade_balance
과델로프,수출금액,천불,2025-04-01,1103,2025-04,export_value
과델로프,수입금액,천불,2025-04-01,0,2025-04,import_value
과델로프,무역수지,천불,2025-04-01,1103,2025-04,trade_balance
과델로프,수출금액,천불,2025-05-01,769,2025-05,export_value
과델로프,수입금액,천불,2025-05-01,0,2025-05,import_value
과델로프,무역수지,천불,2025-05-01,769,2025-05,trade_balance
과델로프,수출금액,천불,2025-06-01,1111,2025-06,export_value
과델로프,수입금액,천불,2025-06-01,0,2025-06,import_value
과델로프,무역수지,천불,2025-06-01,1111,2025-06,trade_balance
과델로프,수출금액,천불,2025-07-01,56,2025-07,export_value
과델로프,수입금액,천불,2025-07-01,0,2025-07,import_value
과델로프,무역수지,천불,2025-07-01,56,2025-07,trade_balance
과델로프,수출금액,천불,2025-08-01,3362,2025-08,export_value
과델로프,수입금액,천불,2025-08-01,0,2025-08,import_value
과델로프,무역수지,천불,2025-08-01,3362,2025-08,trade_balance
과델로프,수출금액,천불,2025-09-01,807,2025-09,export_value
과델로프,수입금액,천불,2025-09-01,4,2025-09,import_value
과델로프,무역수지,천불,2025-09-01,802,2025-09,trade_balance
과델로프,수출금액,천불,2025-10-01,2360,2025-10,export_value
과델로프,수입금액,천불,2025-10-01,0,2025-10,import_value
과델로프,무역수지,천불,2025-10-01,2360,2025-10,trade_balance
과델로프,수출금액,천불,2025-11-01,665,2025-11,export_value
과델로프,수입금액,천불,2025-11-01,0,2025-11,import_value
과델로프,무역수지,천불,2025-11-01,665,2025-11,trade_balance
과델로프,수출금액,천불,2025-12-01,2054,2025-12,export_value
과델로프,수입금액,천불,2025-12-01,1,2025-12,import_value
과델로프,무역수지,천불,2025-12-01,2053,2025-12,trade_balance
과델로프,수출금액,천불,2026-01-01,1045,2026-01,export_value
과델로프,수입금액,천불,2026-01-01,0,2026-01,import_value
과델로프,무역수지,천불,2026-01-01,1045,2026-01,trade_balance
과델로프,수출금액,천불,2026-02-01,873,2026-02,export_value
과델로프,수입금액,천불,2026-02-01,3,2026-02,import_value
과델로프,무역수지,천불,2026-02-01,870,2026-02,trade_balance
과델로프,수출금액,천불,2026-03-01,465,2026-03,export_value
과델로프,수입금액,천불,2026-03-01,0,2026-03,import_value
과델로프,무역수지,천불,2026-03-01,465,2026-03,trade_balance
과델로프,수출금액,천불,2026-04-01,979,2026-04,export_value
과델로프,수입금액,천불,2026-04-01,0,2026-04,import_value
과델로프,무역수지,천불,2026-04-01,979,2026-04,trade_balance
과델로프,수출금액,천불,2026-05-01,394,2026-05,export_value
과델로프,수입금액,천불,2026-05-01,0,2026-05,import_value
과델로프,무역수지,천불,2026-05-01,394,2026-05,trade_balance
과델로프,수출금액,천불,2026-06-01,797,2026-06,export_value
과델로프,수입금액,천불,2026-06-01,0,2026-06,import_value
과델로프,무역수지,천불,2026-06-01,797,2026-06,trade_balance
과델로프,수출금액,천불,2026-07-01,2091,2026-07,export_value
과델로프,수입금액,천불,2026-07-01,0,2026-07,import_value
과델로프,무역수지,천불,2026-07-01,2091,2026-07,trade_balance
과테말라,수출금액,천불,2024-01-01,27723,2024-01,export_value
과테말라,수입금액,천불,2024-01-01,7521,2024-01,import_value
과테말라,무역수지,천불,2024-01-01,20202,2024-01,trade_balance
과테말라,수출금액,천불,2024-02-01,25973,2024-02,export_value
과테말라,수입금액,천불,2024-02-01,4685,2024-02,import_value
과테말라,무역수지,천불,2024-02-01,21288,2024-02,trade_balance
과테말라,수출금액,천불,2024-03-01,35313,2024-03,export_value
과테말라,수입금액,천불,2024-03-01,5840,2024-03,import_value
과테말라,무역수지,천불,2024-03-01,29473,2024-03,trade_balance
과테말라,수출금액,천불,2024-04-01,29134,2024-04,export_value
과테말라,수입금액,천불,2024-04-01,32126,2024-04,import_value
과테말라,무역수지,천불,2024-04-01,-2991,2024-04,trade_balance
과테말라,수출금액,천불,2024-05-01,25999,2024-05,export_value
과테말라,수입금액,천불,2024-05-01,8052,2024-05,import_value
과테말라,무역수지,천불,2024-05-01,17947,2024-05,trade_balance
과테말라,수출금액,천불,2024-06-01,21435,2024-06,export_value
과테말라,수입금액,천불,2024-06-01,11177,2024-06,import_value
과테말라,무역수지,천불,2024-06-01,10258,2024-06,trade_balance
과테말라,수출금액,천불,2024-07-01,22463,2024-07,export_value
과테말라,수입금액,천불,2024-07-01,9789,2024-07,import_value
과테말라,무역수지,천불,2024-07-01,12674,2024-07,trade_balance
과테말라,수출금액,천불,2024-08-01,23070,2024-08,export_value
과테말라,수입금액,천불,2024-08-01,13983,2024-08,import_value
과테말라,무역수지,천불,2024-08-01,9087,2024-08,trade_balance
과테말라,수출금액,천불,2024-09-01,14162,2024-09,export_value
과테말라,수입금액,천불,2024-09-01,10859,2024-09,import_value
과테말라,무역수지,천불,2024-09-01,3304,2024-09,trade_balance
과테말라,수출금액,천불,2024-10-01,22133,2024-10,export_value
과테말라,수입금액,천불,2024-10-01,10613,2024-10,import_value
과테말라,무역수지,천불,2024-10-01,11519,2024-10,trade_balance
과테말라,수출금액,천불,2024-11-01,20521,2024-11,export_value
과테말라,수입금액,천불,2024-11-01,9684,2024-11,import_value
과테말라,무역수지,천불,2024-11-01,10837,2024-11,trade_balance
과테말라,수출금액,천불,2024-12-01,19540,2024-12,export_value
과테말라,수입금액,천불,2024-12-01,6745,2024-12,import_value
과테말라,무역수지,천불,2024-12-01,12796,2024-12,trade_balance
과테말라,수출금액,천불,2025-01-01,18324,2025-01,export_value
과테말라,수입금액,천불,2025-01-01,7332,2025-01,import_value
과테말라,무역수지,천불,2025-01-01,10992,2025-01,trade_balance
과테말라,수출금액,천불,2025-02-01,18940,2025-02,export_value
과테말라,수입금액,천불,2025-02-01,5758,2025-02,import_value
과테말라,무역수지,천불,2025-02-01,13182,2025-02,trade_balance
과테말라,수출금액,천불,2025-03-01,27087,2025-03,export_value
과테말라,수입금액,천불,2025-03-01,7786,2025-03,import_value
과테말라,무역수지,천불,2025-03-01,19301,2025-03,trade_balance
과테말라,수출금액,천불,2025-04-01,27477,2025-04,export_value
과테말라,수입금액,천불,2025-04-01,11032,2025-04,import_value
과테말라,무역수지,천불,2025-04-01,16444,2025-04,trade_balance
과테말라,수출금액,천불,2025-05-01,17543,2025-05,export_value
과테말라,수입금액,천불,2025-05-01,15937,2025-05,import_value
과테말라,무역수지,천불,2025-05-01,1605,2025-05,trade_balance
과테말라,수출금액,천불,2025-06-01,23793,2025-06,export_value
과테말라,수입금액,천불,2025-06-01,10150,2025-06,import_value
과테말라,무역수지,천불,2025-06-01,13643,2025-06,trade_balance
과테말라,수출금액,천불,2025-07-01,22402,2025-07,export_value
과테말라,수입금액,천불,2025-07-01,8743,2025-07,import_value
과테말라,무역수지,천불,2025-07-01,13659,2025-07,trade_balance
과테말라,수출금액,천불,2025-08-01,36883,2025-08,export_value
과테말라,수입금액,천불,2025-08-01,11396,2025-08,import_value
과테말라,무역수지,천불,2025-08-01,25486,2025-08,trade_balance
과테말라,수출금액,천불,2025-09-01,23369,2025-09,export_value
과테말라,수입금액,천불,2025-09-01,8578,2025-09,import_value
과테말라,무역수지,천불,2025-09-01,14791,2025-09,trade_balance
과테말라,수출금액,천불,2025-10-01,22692,2025-10,export_value
과테말라,수입금액,천불,2025-10-01,7083,2025-10,import_value
과테말라,무역수지,천불,2025-10-01,15609,2025-10,trade_balance
과테말라,수출금액,천불,2025-11-01,25509,2025-11,export_value
과테말라,수입금액,천불,2025-11-01,4437,2025-11,import_value
과테말라,무역수지,천불,2025-11-01,21072,2025-11,trade_balance
과테말라,수출금액,천불,2025-12-01,24732,2025-12,export_value
과테말라,수입금액,천불,2025-12-01,4004,2025-12,import_value
과테말라,무역수지,천불,2025-12-01,20728,2025-12,trade_balance
과테말라,수출금액,천불,2026-01-01,22612,2026-01,export_value
과테말라,수입금액,천불,2026-01-01,5240,2026-01,import_value
과테말라,무역수지,천불,2026-01-01,17373,2026-01,trade_balance
과테말라,수출금액,천불,2026-02-01,23837,2026-02,export_value
과테말라,수입금액,천불,2026-02-01,5812,2026-02,import_value
과테말라,무역수지,천불,2026-02-01,18025,2026-02,trade_balance
과테말라,수출금액,천불,2026-03-01,28804,2026-03,export_value
과테말라,수입금액,천불,2026-03-01,6633,2026-03,import_value
과테말라,무역수지,천불,2026-03-01,22171,2026-03,trade_balance
과테말라,수출금액,천불,2026-04-01,26398,2026-04,export_value
과테말라,수입금액,천불,2026-04-01,13838,2026-04,import_value
과테말라,무역수지,천불,2026-04-01,12560,2026-04,trade_balance
과테말라,수출금액,천불,2026-05-01,26875,2026-05,export_value
과테말라,수입금액,천불,2026-05-01,9063,2026-05,import_value
과테말라,무역수지,천불,2026-05-01,17812,2026-05,trade_balance
과테말라,수출금액,천불,2026-06-01,25456,2026-06,export_value
과테말라,수입금액,천불,2026-06-01,17286,2026-06,import_value
과테말라,무역수지,천불,2026-06-01,8170,2026-06,trade_balance
과테말라,수출금액,천불,2026-07-01,23265,2026-07,export_value
과테말라,수입금액,천불,2026-07-01,9966,2026-07,import_value
과테말라,무역수지,천불,2026-07-01,13299,2026-07,trade_balance
괌,수출금액,천불,2024-01-01,12855,2024-01,export_value
괌,수입금액,천불,2024-01-01,574,2024-01,import_value
괌,무역수지,천불,2024-01-01,12280,2024-01,trade_balance
괌,수출금액,천불,2024-02-01,21869,2024-02,export_value
괌,수입금액,천불,2024-02-01,521,2024-02,import_value
괌,무역수지,천불,2024-02-01,21348,2024-02,trade_balance
괌,수출금액,천불,2024-03-01,15944,2024-03,export_value
괌,수입금액,천불,2024-03-01,594,2024-03,import_value
괌,무역수지,천불,2024-03-01,15350,2024-03,trade_balance
괌,수출금액,천불,2024-04-01,47506,2024-04,export_value
괌,수입금액,천불,2024-04-01,507,2024-04,import_value
괌,무역수지,천불,2024-04-01,46998,2024-04,trade_balance
괌,수출금액,천불,2024-05-01,7373,2024-05,export_value
괌,수입금액,천불,2024-05-01,623,2024-05,import_value
괌,무역수지,천불,2024-05-01,6750,2024-05,trade_balance
괌,수출금액,천불,2024-06-01,39956,2024-06,export_value
괌,수입금액,천불,2024-06-01,479,2024-06,import_value
괌,무역수지,천불,2024-06-01,39477,2024-06,trade_balance
괌,수출금액,천불,2024-07-01,15627,2024-07,export_value
괌,수입금액,천불,2024-07-01,601,2024-07,import_value
괌,무역수지,천불,2024-07-01,15026,2024-07,trade_balance
괌,수출금액,천불,2024-08-01,33972,2024-08,export_value
괌,수입금액,천불,2024-08-01,492,2024-08,import_value
괌,무역수지,천불,2024-08-01,33480,2024-08,trade_balance
괌,수출금액,천불,2024-09-01,5364,2024-09,export_value
